start_ver,end_ver,distance,lambda,original_num,original_days,num,days,P_w,l_w,e_w,matching_probability,aver_final_distance,aver_shared_distance,P_w_err,l_w_err,e_w_err,P_w_err_ratio,e_w_err_ratio,l_w_err_ratio
348,9,5672.176753,0.00495098,101,35,70,31,0.997340316,6067.06901,3922.36545,1,6085.453038,4204.691774,0.002659684,18.38402741,282.326324,0.002659684,0.067145546,0.003020979
84,11,906.049357,0.005098039,104,36,74,32,0.887622436,1030.179899,798.2201121,0.891145833,945.8141146,808.428724,0.003523397,84.36578397,10.20861186,0.003953783,0.01262772,0.089199117
335,164,9251.215035,0.002647059,54,26,43,24,0.995300941,9827.938087,3925.692398,1,9797.242019,3780.783031,0.004699059,30.69606766,144.9093671,0.004699059,0.038327872,0.003133134
48,471,1516.988067,0.011127451,227,39,171,38,0.670625201,1602.933443,962.4104883,0.681693818,1552.944181,1022.378794,0.011068617,49.98926292,59.96830563,0.016236934,0.058655663,0.032189993
29,310,9144.398852,0.001029412,21,17,18,15,0.974745025,9647.403528,3561.665939,1,9719.498,4030.067333,0.025254975,72.09447182,468.4013943,0.025254975,0.116226692,0.00741751
673,397,6881.115004,0.001470588,30,19,23,17,0.903243407,7535.961357,2423.471235,0.941176471,7576.654118,3272.520147,0.037933064,40.69276103,849.0489117,0.040303881,0.259448032,0.005370809
348,250,9558.053688,0.001960784,40,27,34,24,0.998090662,10263.91054,4273.595601,1,10087.20413,5308.517188,0.001909338,176.7064124,1034.921586,0.001909338,0.194954928,0.017517878
10,310,1578.547368,0.009754902,199,37,148,36,0.955724905,1777.632546,1386.730106,0.929861111,1734.259529,1370.145722,0.025863794,43.37301727,16.58438396,0.027814685,0.012104102,0.025009531
171,68,4834.085333,0.004509804,92,32,69,30,0.879749563,5116.867539,2206.361179,0.97547619,5061.478012,2890.231861,0.095726627,55.3895268,683.8706823,0.098133228,0.236614471,0.01094335
204,84,10594.0771,0.001078431,22,18,17,14,0.919207748,11304.86766,3582.346099,1,11232.69464,4508.7425,0.080792252,72.17301479,926.3964009,0.080792252,0.205466691,0.006425263
48,302,2366.941492,0.005196078,106,37,90,36,0.998429036,2551.146852,1949.509013,1,2515.355616,2063.169032,0.001570964,35.79123651,113.6600196,0.001570964,0.055090018,0.014229096
314,522,2370.839979,0.031862745,650,39,494,39,0.968792801,2651.408406,2115.241992,0.988034188,2671.889779,2154.407516,0.019241387,20.48137278,39.16552484,0.019474414,0.018179256,0.007665501
471,348,3260.524741,0.001764706,36,21,27,18,0.866263616,3729.221467,1774.883426,0.944444444,3893.128519,2037.247361,0.078180828,163.9070512,262.3639352,0.082779701,0.128783544,0.042101629
80,439,3921.964533,0.003333333,68,35,49,29,0.940267065,4660.377679,1919.927756,0.959770115,4619.73669,2612.828575,0.01950305,40.64098887,692.9008184,0.020320543,0.26519184,0.008797252
97,158,7675.354276,0.001323529,27,19,19,15,0.920003855,8307.545174,2880.378102,0.866666667,8143.798667,2556.338333,0.053337188,163.7465071,324.0397691,0.06154291,0.126759344,0.020106895
77,219,3683.553284,0.014901961,304,39,229,39,0.92095105,3991.046674,2403.573067,0.970578033,4003.87145,2561.272183,0.049626983,12.82477609,157.6991156,0.051131368,0.06157062,0.003203094
479,9,2708.083274,0.006421569,131,37,100,36,0.999665437,2899.256649,2238.946327,1,2840.542095,2464.892095,0.000334563,58.71455399,225.9457677,0.000334563,0.091665582,0.020670193
582,367,4510.388237,0.009754902,199,39,158,38,0.984835246,5102.639228,2662.028103,0.996240602,5108.353663,2685.954027,0.011405356,5.714435155,23.925924,0.011448395,0.008907794,0.001118645
171,558,5269.511211,0.002205882,45,27,36,25,0.692616118,5385.832922,1914.387795,0.832,5521.534,2547.6976,0.139383882,135.7010779,633.3098047,0.167528705,0.248581231,0.024576699
335,414,3583.143379,0.00622549,127,38,100,34,0.847057175,3854.506827,2091.854269,0.922058824,3894.651373,2384.397239,0.075001648,40.14454509,292.5429708,0.081341501,0.122690534,0.010307609
10,398,4783.266934,0.001960784,40,24,25,18,0.949854547,5284.313538,2262.624195,0.944444444,5327.076759,2539.738148,0.005410103,42.76322123,277.1139533,0.005728344,0.10911123,0.008027521
171,33,5818.814215,0.002794118,57,28,48,24,0.748262921,5963.442816,2265.913949,0.854166667,6059.048014,2849.062222,0.105903746,95.60519748,583.1482735,0.123984874,0.204680778,0.015778914
552,236,4584.344248,0.001568627,32,22,25,18,0.749041327,4974.339888,2056.35367,0.944444444,5030.390046,2825.954444,0.195403117,56.05015836,769.6007742,0.206897418,0.272333043,0.011142309
80,243,2894.40502,0.00745098,152,39,107,39,0.915412096,3260.594585,1990.078799,0.812393162,3235.03794,1826.656782,0.103018934,25.55664546,163.4220169,0.126809209,0.089465092,0.007899952
543,224,4085.450172,0.005490196,112,36,89,33,0.960601273,4358.491465,2447.505235,1,4328.986404,2699.660449,0.039398727,29.50506091,252.1552146,0.039398727,0.093402566,0.006815697
473,314,2368.126469,0.037794118,771,39,588,39,0.99483566,2524.869448,2186.594903,0.996260684,2482.046096,2250.158871,0.001425024,42.82335221,63.56396863,0.001430373,0.028248658,0.017253246
596,310,6073.936513,0.005735294,117,38,77,34,0.993958772,6692.39894,2980.644661,1,6664.286462,2726.728072,0.006041228,28.11247764,253.9165891,0.006041228,0.093121346,0.004218378
562,310,5960.799243,0.008284314,169,38,125,36,0.984402731,6480.547828,3054.478721,0.969907407,6440.220449,3292.943523,0.014495323,40.32737865,238.4648019,0.014945059,0.072416912,0.006261801
131,295,3457.88618,0.003431373,70,36,55,34,0.734312536,3666.940882,1817.037928,0.931372549,3837.347368,2500.932176,0.197060013,170.4064855,683.8942488,0.211580225,0.273455736,0.044407365
27,618,7023.262624,0.004460784,91,35,77,33,0.753827765,7164.906708,2568.008717,0.845959596,7152.005947,3190.504794,0.092131831,12.90076147,622.4960769,0.108908075,0.195108961,0.001803796
196,302,5104.270256,0.001470588,30,19,24,18,0.995206065,5456.811506,3603.631593,1,5524.45,3620.319722,0.004793935,67.63849373,16.68812893,0.004793935,0.004609573,0.01224348
535,15,6620.311137,0.001862745,38,24,22,17,0.951404499,7287.077899,3168.806315,0.970588235,7511.200882,2737.528529,0.019183736,224.1229838,431.2777859,0.019765061,0.157542755,0.029838502
353,164,2564.877043,0.007352941,150,37,103,34,0.662914021,3024.786068,1192.706241,0.684477124,2952.082848,1309.767183,0.021563103,72.70321969,117.0609422,0.03150303,0.089375382,0.024627771
331,250,2200.207504,0.0075,153,39,117,37,0.973651161,2398.218668,1326.013275,0.986486486,2414.02193,1394.668077,0.012835325,15.80326161,68.65480269,0.013011152,0.049226625,0.006546445
280,250,5570.559204,0.001813725,37,21,27,16,0.868345004,5944.256443,2400.528159,0.875,6040.181429,2366.194018,0.006654996,95.92498511,34.3341411,0.00760571,0.014510281,0.015881143
32,313,4113.253063,0.00372549,76,35,58,30,0.981795052,4579.710945,2291.301452,0.966666667,4493.590239,2557.224878,0.015128385,86.12070612,265.9234254,0.015650054,0.103989066,0.019165233
117,10,3168.342733,0.00127451,26,17,22,15,0.968000127,3852.904974,2231.391711,0.966666667,3746.404667,2231.158733,0.001333461,106.5003073,0.232977568,0.001379442,0.00010442,0.028427337
11,586,1664.847394,0.002107843,43,24,35,19,0.906344041,1957.448605,1273.116036,1,1998.824605,1398.960789,0.093655959,41.37600071,125.8447534,0.093655959,0.089955883,0.020700166
224,14,7240.709368,0.003676471,75,33,55,31,0.92941436,7865.462092,2997.151011,0.908602151,7930.427688,3100.967849,0.020812209,64.96559585,103.8168386,0.022905745,0.03347885,0.008191941
11,313,5722.502624,0.002205882,45,29,37,26,0.995197656,6371.133893,3073.851874,1,6381.847949,3493.249038,0.004802344,10.71405545,419.3971649,0.004802344,0.120059337,0.001678833
27,105,5545.006974,0.075196078,1534,39,1147,39,0.988105945,5882.557715,3817.667489,0.990859772,5867.701907,3959.017728,0.002753827,14.85580869,141.3502396,0.002779229,0.035703361,0.002531793
3,230,1142.835875,0.006568627,134,37,100,34,0.942051902,1255.850619,1050.170001,0.948529412,1204.095132,1069.506309,0.00647751,51.75548696,19.33630773,0.006829003,0.018079657,0.042982889
236,663,4328.331047,0.003676471,75,32,58,28,0.948668767,4855.469029,2638.297406,0.964285714,4850.671637,2936.025286,0.015616947,4.797391821,297.72788,0.016195352,0.10140508,0.000989016
310,10,1585.577219,0.006323529,129,38,98,38,0.99544067,1734.669427,1366.1224,0.972807018,1769.912473,1327.314536,0.022633652,35.24304624,38.80786377,0.023266333,0.02923788,0.01991231
48,310,3250.359231,0.007843137,160,38,124,38,0.867563521,3694.8251,1413.212467,0.871929825,3623.791623,1450.802787,0.004366304,71.03347718,37.59032044,0.005007632,0.025910014,0.019601976
32,123,3775.195136,0.005735294,117,36,84,34,0.942071411,4051.385464,2561.53827,1,4050.811985,2759.895162,0.057928589,0.573478879,198.3568919,0.057928589,0.071871169,0.000141571
230,196,6530.228016,0.003529412,72,32,56,29,0.998112733,6929.782657,2921.121469,1,6885.737672,3596.171839,0.001887267,44.04498477,675.0503701,0.001887267,0.187713602,0.006396553
353,443,1412.57621,0.009558824,195,38,164,37,0.841223241,1551.604574,1016.885185,0.882818533,1521.155976,1049.333097,0.041595291,30.44859773,32.44791265,0.047116468,0.030922414,0.020016749
638,9,3382.811269,0.001519608,31,23,23,18,0.903242784,3967.530719,1854.536138,0.888888889,3917.965833,2045.550833,0.014353895,49.56488544,191.0146952,0.016148132,0.093380566,0.012650668
335,397,4925.807251,0.017892157,365,39,279,39,0.898969348,5368.909023,2871.673683,0.911200836,5445.236912,2943.092164,0.012231488,76.32788879,71.41848097,0.013423482,0.024266478,0.014017368
84,331,3644.945493,0.010882353,222,39,170,39,0.948714379,4165.328574,2103.940536,0.961965812,4215.952959,2232.872741,0.013251433,50.62438581,128.9322051,0.013775368,0.057742747,0.012007816
535,84,4228.685501,0.003921569,80,34,66,33,0.905203579,4747.146372,2059.479508,0.883838384,4569.779773,2326.304596,0.021365195,177.3665996,266.8250877,0.024173193,0.114699119,0.038812943
230,77,2976.778299,0.004754902,97,37,68,32,0.98543744,3481.48256,2300.655715,1,3512.875004,2459.036585,0.01456256,31.39244455,158.3808703,0.01456256,0.064407692,0.008936397
353,529,3570.785295,0.010441176,213,39,163,39,0.888112972,3983.481566,1729.612146,0.917735043,3992.195684,1897.280819,0.029622071,8.714117655,167.6686738,0.032277367,0.088373145,0.002182788
123,27,5025.749381,0.014509804,296,39,227,39,0.916628605,5412.791587,2974.126836,0.933281533,5333.622343,3369.00444,0.016652929,79.16924376,394.8776034,0.017843414,0.117208989,0.014843429
130,529,6410.555826,0.002254902,46,28,32,21,0.950772093,6737.482087,2700.318513,0.904761905,6655.126286,2755.308302,0.046010188,82.3558017,54.98978809,0.050853366,0.019957762,0.012374792
230,121,1366.602192,0.002990196,61,32,42,29,0.955965327,1838.712682,975.3847062,1,1835.392471,1067.32431,0.044034673,3.320210561,91.93960414,0.044034673,0.08614027,0.001808992
379,380,1170.857695,0.011470588,234,39,175,39,0.610016377,1214.154519,708.7855456,0.713752914,1192.235157,834.1047366,0.103736536,21.919362,125.319191,0.145339563,0.150243951,0.0183851
105,314,4696.526959,0.038235294,780,39,599,39,0.987219701,5086.929872,3750.275838,0.995797721,5036.100785,3859.353672,0.008578019,50.82908759,109.0778341,0.008614219,0.028263239,0.010092945
2,14,3951.808139,0.001911765,39,28,31,23,0.804467666,4281.359717,1464.691207,0.956521739,4332.964275,2155.750362,0.152054074,51.60455826,691.0591554,0.158965622,0.320565483,0.011909759
107,27,5963.615665,0.020931373,427,39,320,38,0.929989982,6465.972126,2709.616,0.930571402,6446.673345,2874.723915,0.00058142,19.29878184,165.1079154,0.000624799,0.057434356,0.002993603
335,224,3975.536145,0.024803922,506,39,376,39,0.994942421,4260.75836,3170.491935,0.990420228,4251.851042,3275.254669,0.004522193,8.907317435,104.7627337,0.004565933,0.031986134,0.002094927
27,473,7629.237692,0.038480392,785,39,598,39,0.985717023,8056.722522,4613.040406,1,8047.988666,4795.820118,0.014282977,8.733856118,182.7797121,0.014282977,0.038112295,0.001085222
335,54,1556.536696,0.007647059,156,39,121,38,0.779538802,1854.434308,1105.853794,0.857205514,1832.567536,1250.853261,0.077666711,21.86677278,144.9994675,0.09060454,0.115920446,0.011932315
379,663,3590.055493,0.001519608,31,21,25,18,0.907080818,3911.940563,2278.420067,0.916666667,3932.191852,2551.742778,0.009585849,20.25128864,273.3227111,0.010457289,0.107112172,0.005150127
313,427,2352.860416,0.005,102,34,80,33,0.947260348,2663.763869,1585.713192,0.941919192,2582.392293,1823.774848,0.005341156,81.37157624,238.0616568,0.005670503,0.130532372,0.031510153
27,295,5647.157351,0.020392157,416,39,321,39,0.96731805,5952.261987,4036.055209,0.984330484,5933.29056,4154.007351,0.017012435,18.97142657,117.9521421,0.017283255,0.028394784,0.003197454
473,204,4661.502371,0.00627451,128,37,97,34,0.463494588,4845.460545,1059.969296,0.563235294,4865.836882,1450.909632,0.099740706,20.37633691,390.9403368,0.177085326,0.269444994,0.004187633
236,145,5384.539934,0.002892157,59,27,41,24,0.830072636,5855.519519,2535.735053,0.897569444,6003.986927,2912.208976,0.067496809,148.4674076,376.4739227,0.07519954,0.12927435,0.024728136
27,68,8001.494776,0.030784314,628,39,466,39,0.986490438,8564.446222,4523.446676,0.991191265,8551.185707,4528.740375,0.004700827,13.26051516,5.293699096,0.004742603,0.001168912,0.001550722
471,68,3124.142363,0.004607843,94,37,74,37,0.788503354,3552.062904,1478.025499,0.936936937,3567.610997,2104.745573,0.148433583,15.54809347,626.720074,0.158424305,0.297765242,0.004358125
230,354,2205.766243,0.008480392,173,37,131,36,0.963011326,2580.237402,1459.959912,0.990972222,2648.302701,1513.321386,0.027960896,68.06529939,53.36147435,0.028215621,0.035261165,0.02570148
398,27,7583.506219,0.007205882,147,39,109,37,0.895230285,8213.525463,2642.639961,0.923648649,8230.416793,3229.836171,0.028418364,16.89132931,587.1962103,0.030767504,0.181803714,0.002052305
236,11,949.2958851,0.002990196,61,34,48,29,0.837969275,950.0620355,795.4807846,0.83908046,949.3,796.5390805,0.001111185,0.762035458,1.058295903,0.001324289,0.001328618,0.000802734
34,380,7321.333917,0.001813725,37,26,29,22,0.954057154,7799.709482,3205.070643,1,7850.762273,4394.165455,0.045942846,51.05279037,1189.094811,0.045942846,0.270607655,0.006502909
27,31,6820.803259,0.027941176,570,39,418,39,0.989133305,7308.903283,4148.832313,0.988828479,7331.167549,4343.867767,0.000304825,22.26426569,195.0354538,0.000308269,0.044899031,0.003036933
314,27,5575.609616,0.046470588,948,39,693,39,0.985686073,6108.6439,3239.64481,0.994943803,6091.330816,3449.23791,0.00925773,17.3130837,209.5930996,0.009304776,0.060765046,0.00284225
632,95,4342.481565,0.0025,51,27,43,26,0.856350876,4802.874399,2248.994661,0.846153846,4650.037991,2234.81359,0.01019703,152.8364078,14.18107134,0.012051036,0.006345528,0.032867776
379,295,5379.272896,0.002647059,54,28,47,26,0.889541743,5776.322821,2869.33466,0.934615385,5792.976679,3024.339628,0.045073642,16.65385813,155.0049681,0.048226942,0.0512525,0.002874836
609,77,3474.244853,0.003529412,72,31,48,24,0.96437708,3904.248381,2342.70203,0.9375,3782.883056,2396.440729,0.02687708,121.3653252,53.73869914,0.028668885,0.022424381,0.032082759
11,16,3435.428124,0.004558824,93,33,77,31,0.916623289,3822.415436,2242.135716,0.943548387,3704.322312,2597.113871,0.026925098,118.093124,354.9781553,0.028536001,0.136681783,0.031879819
582,529,9013.507084,0.002205882,45,29,29,23,0.99442577,9814.868133,4047.755501,1,9810.30413,3565.530435,0.00557423,4.564002757,482.2250667,0.00557423,0.135246375,0.000465225
596,609,1697.435141,0.007990196,163,39,122,37,0.792809823,1930.35593,1032.421267,0.827027027,1952.437161,1144.530787,0.034217204,22.08123085,112.1095195,0.041373743,0.097952384,0.011309573
295,475,2199.468316,0.001862745,38,28,25,21,0.62054234,2651.427879,1102.140922,0.5,2435.810476,797.0252381,0.12054234,215.6174032,305.1156841,0.241084681,0.382818096,0.088519778
535,588,3225.921306,0.002990196,61,32,39,26,0.99958414,3600.636098,2013.867545,1,3492.888205,1706.261699,0.00041586,107.7478931,307.6058458,0.00041586,0.180280578,0.030847793
314,114,4360.729252,0.008872549,181,39,143,39,0.995142482,4957.316031,2486.049667,0.987179487,4974.26435,2482.245571,0.007962995,16.9483196,3.804096957,0.008066411,0.001532522,0.003407201
347,16,6295.835538,0.002794118,57,30,45,27,0.970514557,6933.10308,3498.341631,1,6876.633457,4538.977469,0.029485443,56.4696231,1040.635838,0.029485443,0.229266579,0.008211812
224,398,5271.84528,0.002696078,55,29,48,29,0.93557475,5892.617953,2546.65299,0.931034483,5830.409368,2641.227615,0.004540268,62.2085847,94.5746247,0.004876584,0.035807071,0.010669677
479,582,1490.535774,0.015294118,312,39,248,39,0.999021783,1632.545135,1302.96181,1,1604.996541,1390.43626,0.000978217,27.54859382,87.47444939,0.000978217,0.062911513,0.01716427
471,97,1042.25316,0.003235294,66,36,49,31,0.939990576,1272.885882,929.6857132,0.983870968,1151.022742,1013.126452,0.043880391,121.8631396,83.44073837,0.044599742,0.082359648,0.10587379
535,613,2560.007349,0.010343137,211,39,158,39,0.866298319,2946.025527,1714.637568,0.990598291,2887.94382,2111.113929,0.124299971,58.0817069,396.4763613,0.125479695,0.187804341,0.020111786
80,535,1346.72206,0.003970588,81,34,64,32,0.966255909,1589.502584,1350.075165,0.9859375,1616.003849,1322.352089,0.019681591,26.50126452,27.72307606,0.019962311,0.020964973,0.016399258
314,394,6395.473988,0.008186275,167,39,126,38,0.983226247,7029.332765,3336.151077,0.964912281,6988.916006,3315.323945,0.018313966,40.4167593,20.8271321,0.018979929,0.006282081,0.00578298
34,9,5220.856001,0.002941176,60,32,50,30,0.973120685,5727.039293,3033.381084,1,5783.626806,3484.975972,0.026879315,56.58751228,451.5948885,0.026879315,0.129583358,0.009784088
105,107,2148.854029,0.011568627,236,39,183,39,0.891488407,2271.648173,1843.90404,0.92039627,2238.871389,1941.484932,0.028907863,32.77678343,97.58089112,0.031408062,0.050260957,0.014639869
224,32,4026.055208,0.01,204,39,148,39,0.881601556,4416.12891,2482.442084,0.922863248,4370.451739,2718.830909,0.041261692,45.67717025,236.3888251,0.044710516,0.086945026,0.010451361
171,638,5293.922423,0.001960784,40,24,27,17,0.742503344,5566.350188,1941.136119,0.764705882,5659.119686,2346.414314,0.022202538,92.76949814,405.2781951,0.029034088,0.17272235,0.01639292
280,163,3321.597763,0.001568627,32,24,19,16,0.568568312,3775.894173,815.8940846,0.65625,3876.012188,1065.014375,0.087681688,100.1180141,249.1202904,0.133610192,0.233912608,0.02583016
473,117,7988.157395,0.001372549,28,21,19,13,0.998238036,8469.42111,3507.126555,1,8538.977308,4070.098462,0.001761964,69.55619816,562.9719069,0.001761964,0.13831899,0.008145729
473,27,7785.70068,0.024019608,490,39,371,38,0.978341192,8353.921094,3337.219915,0.982637538,8356.128031,3607.881383,0.004296346,2.206937076,270.6614683,0.004372259,0.075019503,0.00026411
68,708,3278.04059,0.006029412,123,39,92,38,0.635910684,3590.211666,1435.156685,0.622493734,3565.196103,1513.121501,0.01341695,25.01556335,77.96481547,0.02155355,0.051525813,0.007016602
347,708,2581.577994,0.00245098,50,27,38,24,0.72575159,3020.058468,1211.585517,0.916666667,3009.618958,1747.024653,0.190915077,10.43950967,535.4391362,0.208270993,0.306486308,0.003468715
380,105,2060.574809,0.021960784,448,39,337,39,0.731336707,2305.078978,880.3559984,0.810855028,2315.510702,992.6630755,0.079518321,10.43172421,112.3070772,0.098067248,0.113137156,0.004505151
77,9,2421.59134,0.017156863,350,39,267,39,0.988630787,2604.895144,2145.389347,1,2565.660431,2235.118465,0.011369213,39.23471326,89.72911802,0.011369213,0.040145129,0.015292247
582,380,4197.154324,0.017941176,366,39,277,39,0.972117636,4648.071199,3084.159133,0.971815222,4640.052527,3231.426811,0.000302415,8.018672706,147.2676784,0.000311185,0.045573577,0.001728143
80,68,6850.523847,0.004901961,100,31,70,27,0.929871987,7637.192938,2988.64642,0.947530864,7567.849574,3211.04213,0.017658877,69.34336371,222.3957096,0.01863673,0.069259667,0.009162889
123,50,3298.280113,0.00495098,101,36,76,33,0.993287895,3841.240849,1788.016895,0.993939394,3786.332968,1747.514867,0.000651499,54.90788107,40.50202744,0.000655472,0.023176929,0.014501599
663,95,2248.463043,0.00372549,76,34,51,28,0.835543603,2491.183188,1618.239607,0.919642857,2450.734601,1732.762435,0.084099254,40.4485864,114.5228276,0.091447732,0.066092631,0.016504678
171,6,5835.322232,0.002009804,41,25,31,22,0.777772659,6122.988867,1698.545854,0.920454545,6187.967727,2604.390114,0.142681886,64.97886044,905.8442595,0.15501242,0.347814352,0.01050084
27,274,1619.429153,0.011960784,244,39,185,39,0.936172299,1696.216564,1491.544222,0.962626263,1695.770997,1532.567393,0.026453964,0.44556662,41.02317042,0.027481032,0.026767613,0.000262752
204,473,4636.080726,0.003333333,68,31,53,27,0.772547797,4968.906084,2142.035467,0.864197531,4932.788796,2723.071636,0.091649734,36.11728748,581.0361684,0.106051835,0.213375278,0.00732188
219,655,3820.174823,0.004166667,85,33,70,29,0.87568118,4066.315116,1548.196783,0.864942529,4125.51,1735.741695,0.010738651,59.1948837,187.5449129,0.01241545,0.108048861,0.014348501
673,473,5488.355029,0.003333333,68,35,51,30,0.8042777,5934.083055,2216.812752,0.894444444,5941.815061,2510.792806,0.090166744,7.73200609,293.9800532,0.10080754,0.117086544,0.001301287
34,26,8220.352791,0.001078431,22,17,17,14,0.963499806,8640.108859,3569.967433,1,8491.075714,3427.831786,0.036500194,149.0331445,142.1356476,0.036500194,0.041465176,0.017551739
27,302,4676.24462,0.035098039,716,39,555,39,0.996697987,4910.181414,3680.746777,1,4909.129835,3811.082813,0.003302013,1.051578823,130.336036,0.003302013,0.034199214,0.000214209
107,543,7566.219059,0.001764706,36,24,29,21,0.94378904,8002.041153,2679.614296,0.952380952,8129.121746,3729.002857,0.008591912,127.0805925,1049.388561,0.009021508,0.281412646,0.015632758
348,2,2226.134389,0.004803922,98,35,74,32,0.980130715,2459.114839,1673.924995,0.9921875,2421.962474,1828.388943,0.012056785,37.15236516,154.4639477,0.01215172,0.084480902,0.015339777
230,331,2944.863257,0.012401961,253,39,198,39,0.99848651,3332.075434,2214.979149,1,3272.184696,2387.275807,0.00151349,59.89073861,172.296658,0.00151349,0.072172917,0.018302982
105,335,3238.682953,0.028088235,573,39,437,39,0.894147692,3449.521844,2398.414796,0.973025123,3425.25949,2558.839906,0.078877431,24.26235403,160.4251097,0.081064126,0.062694469,0.007083362
13,31,3497.285166,0.002843137,58,32,39,25,0.690754847,3720.442668,1462.590735,0.97,3715.783,2553.400267,0.279245153,4.659668417,1090.809532,0.287881601,0.427198801,0.001254021
27,347,7305.032181,0.030441176,621,39,466,39,0.952539389,7709.123745,4321.854528,0.976382876,7726.816833,4539.004055,0.023843488,17.6930876,217.149528,0.024420223,0.047840787,0.002289829
224,16,986.0300771,0.0075,153,37,114,36,0.913576307,1017.910629,903.0958588,0.927314815,1024.087556,917.6726065,0.013738508,6.176926355,14.57674771,0.014815365,0.015884475,0.006031639
311,224,3295.866144,0.018921569,386,39,286,39,0.977467278,3464.590527,2737.391649,0.987179487,3440.623611,2886.908165,0.009712209,23.96691644,149.516516,0.009838342,0.051791227,0.006965864
219,243,3365.814573,0.001176471,24,17,17,12,0.970824615,4097.546702,1901.475167,1,4224.420833,1921.276806,0.029175385,126.8741314,19.80163827,0.029175385,0.010306499,0.030033497
353,367,5592.100775,0.005980392,122,38,101,37,0.846995821,6168.18771,2557.549289,0.947297297,6242.708272,2935.073269,0.100301476,74.52056128,377.5239806,0.105881729,0.128625062,0.011937217
230,27,4852.251091,0.049068627,1001,39,758,39,0.927072716,5281.209139,3161.653684,0.965637854,5272.328878,3548.301562,0.038565138,8.880260428,386.6478781,0.039937476,0.108967029,0.001684315
280,497,2073.769074,0.002794118,57,29,44,25,0.996963701,2379.966902,1576.007933,1,2279.203867,1808.668733,0.003036299,100.7630348,232.6608003,0.003036299,0.128636492,0.044209751
379,32,5657.460147,0.002794118,57,27,46,26,0.837241286,6104.057097,2774.379496,0.935897436,6019.492005,3486.747473,0.09865615,84.56509139,712.3679763,0.105413421,0.204307304,0.014048543
77,535,1901.791247,0.00622549,127,37,94,33,0.961184161,2102.809104,1644.446297,0.986363636,2063.492586,1718.96554,0.025179475,39.31651847,74.51924317,0.025527578,0.043351214,0.019053385
84,27,5884.186564,0.012794118,261,39,199,39,0.897227156,6336.904604,2583.940839,0.951892552,6343.174569,2952.412713,0.054665396,6.269965107,368.4718741,0.057428116,0.124803647,0.000988459
155,27,3462.905614,0.002058824,42,23,30,19,0.734772854,3528.783723,1518.741243,0.824561404,3511.233684,2108.579298,0.089788549,17.55003915,589.8380557,0.108892496,0.279732451,0.004998254
5,582,6719.566399,0.001519608,31,18,22,15,0.999958392,7110.204844,3766.48817,1,7081.390778,4023.762,4.16E-05,28.81406596,257.2738298,4.16E-05,0.06393863,0.004068984
348,141,7422.521677,0.001568627,32,21,22,17,0.992016505,7923.766568,4220.340854,1,7881.238235,4811.792353,0.007983495,42.52833233,591.4514988,0.007983495,0.122917087,0.005396149
48,475,2998.939678,0.006666667,136,39,107,38,0.881969571,3122.69749,1727.159676,0.971491228,3067.113427,2317.896926,0.089521657,55.58406291,590.7372504,0.092148703,0.254859154,0.018122598
29,307,7249.774451,0.000882353,18,17,13,12,0.902718922,7826.874026,2888.75973,1,7978.571667,2873.547917,0.097281078,151.6976409,15.2118136,0.097281078,0.005293739,0.019013133
535,379,802.4438656,0.009705882,198,39,147,35,0.889902417,881.6372085,736.9025519,0.967312925,933.9246388,826.2865163,0.077410508,52.28743027,89.38396439,0.080026335,0.108175509,0.055986777
27,689,6597.236457,0.015833333,323,39,251,39,0.967576214,7078.897026,4359.145168,0.992255892,7045.756801,4593.181564,0.024679678,33.14022446,234.0363954,0.024872292,0.050953003,0.004703572
498,582,6461.828268,0.004558824,93,35,72,31,0.994617059,7024.72805,3007.471622,1,6998.733872,3489.165801,0.005382941,25.99417815,481.6941793,0.005382941,0.138054253,0.003714126
80,397,3340.079492,0.007892157,161,37,134,37,0.917511274,3813.75029,1884.130289,0.950675676,3830.349971,2137.420849,0.033164401,16.59968087,253.2905599,0.034885084,0.118502896,0.004333724
84,33,7064.781472,0.002205882,45,27,37,26,0.94279067,7780.663652,3370.554552,0.942307692,7719.00766,3853.556154,0.000482978,61.65599205,483.0016018,0.000512548,0.125339189,0.007987554
68,475,643.3705181,0.005196078,106,34,82,34,0.943653914,665.3667231,613.2904835,0.992647059,643.37,638.6393382,0.048993144,21.99672314,25.34885476,0.049356057,0.039691972,0.034189849
311,582,2159.627795,0.017745098,362,39,263,39,0.963639321,2416.759602,1712.596204,0.979415954,2364.175098,1806.882111,0.015776633,52.5845039,94.28590693,0.016108205,0.052181549,0.022242221
314,632,5448.123612,0.007990196,163,39,128,37,0.98180982,5993.66038,2798.895901,0.960810811,5940.322086,2924.388194,0.02099901,53.33829452,125.4922929,0.021855509,0.042912324,0.008979024
314,609,6992.826715,0.008970588,183,39,137,38,0.984188835,7594.410599,3231.555589,0.980701754,7547.325167,3506.476871,0.003487081,47.08543226,274.9212816,0.003555699,0.078403849,0.006238691
131,367,6852.625649,0.003186275,65,35,46,31,0.977491697,7444.535734,3171.161877,0.983870968,7251.464462,3224.503763,0.006379271,193.0712713,53.34188656,0.006483849,0.016542665,0.026625142
77,163,6417.844962,0.001715686,35,29,27,23,0.806537017,6932.387659,2311.425656,0.913043478,7152.32471,2371.143406,0.106506461,219.9370507,59.71774948,0.116649933,0.025185212,0.030750429
